CustomerID,actual_churn,predicted_churn,churn_probability,Risk Segment,CLTV,Value Segment,Expected CLTV at Risk,Retention Priority,Key Risk Factors,Recommended Action,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges
4115-NZRKS,0,1,0.6796867241065975,High Risk,2415,Low Value,1641.4434387174329,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,7,Month-to-month,Fiber optic,Electronic check,89.15,574.35
6173-GOLSU,0,0,0.3823444774764169,Medium Risk,4228,Medium Value,1616.5524507702908,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,67,Month-to-month,Fiber optic,Credit card (automatic),94.65,6079.0
8840-DQLGN,1,0,0.3386997877510865,Medium Risk,4745,Medium Value,1607.1304928789054,Medium,Month-to-month contract; Fiber optic service; High monthly charges,Offer incentive to move to a longer-term contract; Review plan pricing or offer loyalty discount,35,Month-to-month,Fiber optic,Bank transfer (automatic),100.5,3653.35
1077-HUUJM,0,0,0.3437738117776286,Medium Risk,4668,Medium Value,1604.7361533779704,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,7,Month-to-month,Fiber optic,Electronic check,71.05,472.65
4667-OHGKG,1,0,0.374974755393711,Medium Risk,4266,Medium Value,1599.6423065095712,Medium,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.3,19.3
1217-VASWC,0,0,0.3512283568260698,Medium Risk,4499,Medium Value,1580.176377360488,Medium,Fiber optic service; No tech support; No online security; High monthly charges,Offer discounted or trial tech support; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,43,One year,Fiber optic,Bank transfer (automatic),100.55,4304.0
4640-UHDOS,1,0,0.3476059085453347,Medium Risk,4498,Medium Value,1563.5313766369154,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,13,Month-to-month,DSL,Electronic check,55.95,734.35
0871-URUWO,1,1,0.7791501201621107,High Risk,2003,Low Value,1560.6376906847076,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,13,Month-to-month,Fiber optic,Credit card (automatic),102.25,1359.0
9643-AVVWI,0,0,0.3652507395161469,Medium Risk,4264,Medium Value,1557.4291532968502,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,3,Month-to-month,Fiber optic,Electronic check,80.0,241.3
3063-QFSZL,1,1,0.6774332320319743,High Risk,2294,Low Value,1554.031834281349,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,55.4,55.4
6892-XPFPU,1,1,0.7379097638533616,High Risk,2104,Low Value,1552.5621431474729,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,24,Month-to-month,Fiber optic,Electronic check,104.25,2433.9
0471-ARVMX,0,0,0.3050392935146346,Medium Risk,5061,Medium Value,1543.8038644775656,Medium,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,62,One year,Fiber optic,Electronic check,104.85,6312.9
3750-CKVKH,1,1,0.668031192466514,High Risk,2299,Low Value,1535.8037114805156,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,67.75,116.65
9819-FBNSV,0,0,0.3699912299491935,Medium Risk,4121,Medium Value,1524.7338586206263,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,37,Month-to-month,Fiber optic,Bank transfer (automatic),72.25,2575.45
7733-UDMTP,0,0,0.3288075406636087,Medium Risk,4622,Medium Value,1519.7484529471992,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,57,Month-to-month,DSL,Electronic check,55.0,3094.05
6284-KMNUF,0,0,0.3283437690010643,Medium Risk,4615,Medium Value,1515.306493939912,Medium,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,56,One year,Fiber optic,Electronic check,98.0,5270.6
7239-HZZCX,1,0,0.3123466022831245,Medium Risk,4851,Medium Value,1515.193367675437,Medium,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.75,19.75
9840-DVNDC,1,1,0.6854850026570968,High Risk,2181,Low Value,1495.042790795128,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,6,Month-to-month,Fiber optic,Credit card (automatic),80.5,463.05
2108-YKQTY,1,0,0.3006086070379873,Medium Risk,4930,Medium Value,1482.0004326972773,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,4,Month-to-month,DSL,Credit card (automatic),50.7,151.3
4342-HENTK,1,1,0.6715763248922894,High Risk,2189,Low Value,1470.0805751892215,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,70.65,142.35
6856-RAURS,0,1,0.7191537168816133,High Risk,2044,Low Value,1469.9501973060176,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,Fiber optic,Mailed check,74.9,136.05
4360-PNRQB,0,0,0.364412773775188,Medium Risk,4030,Medium Value,1468.5834783140076,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,18,Month-to-month,Fiber optic,Bank transfer (automatic),75.6,1395.05
8752-STIVR,1,1,0.7033584598035617,High Risk,2085,Low Value,1466.5023886904262,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,Fiber optic,Electronic check,79.0,303.15
4724-WXVWF,0,0,0.3382586002588885,Medium Risk,4334,Medium Value,1466.0127735220226,Medium,Month-to-month contract; Electronic check; Fiber optic service; High monthly charges,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,48,Month-to-month,Fiber optic,Electronic check,95.4,4445.3
0616-ATFGB,1,1,0.6831378304011656,High Risk,2119,Low Value,1447.5690626200699,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,25.05,25.05
6077-BDPXA,0,1,0.6491851373898108,High Risk,2228,Low Value,1446.3844861044984,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,3,Month-to-month,Fiber optic,Electronic check,70.15,194.2
9685-WKZGT,1,1,0.6934051915214917,High Risk,2075,Low Value,1438.8157724070952,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,14,Month-to-month,Fiber optic,Electronic check,74.95,1036.75
5966-EMAZU,0,0,0.3088808808196467,Medium Risk,4576,Medium Value,1413.4389106307033,Medium,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,64,One year,Fiber optic,Mailed check,108.5,6880.85
6608-QQLVK,1,1,0.6774332320319743,High Risk,2077,Low Value,1407.0288229304106,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,50.5,50.5
2057-ZBLPD,1,1,0.6893303559148628,High Risk,2036,Low Value,1403.4766046426607,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,21,Month-to-month,Fiber optic,Electronic check,86.5,1808.7
9812-GHVRI,0,0,0.3261114763829061,Medium Risk,4294,Medium Value,1400.3226795881988,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,40,Month-to-month,Fiber optic,Bank transfer (automatic),83.85,3532.25
2279-AXJJK,0,0,0.3117410653632617,Medium Risk,4465,Medium Value,1391.9238568469634,Medium,Month-to-month contract; Fiber optic service; No online security; High monthly charges,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,52,Month-to-month,Fiber optic,Credit card (automatic),95.65,5088.4
2659-VXMWZ,1,0,0.3351219352584098,Medium Risk,4146,Medium Value,1389.4155435813668,Medium,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,67,One year,Fiber optic,Electronic check,111.3,7482.1
3374-LXDEV,1,1,0.6227880948682311,High Risk,2226,Low Value,1386.3262991766824,Medium,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,13,Month-to-month,Fiber optic,Electronic check,89.4,1132.35
6821-BUXUX,1,1,0.6498542911407881,High Risk,2110,Low Value,1371.192554307063,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,13,Month-to-month,Fiber optic,Electronic check,96.65,1244.5
4016-BJKTZ,0,0,0.3035532456778592,Medium Risk,4398,Medium Value,1335.0271744912247,Medium,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,25,Two year,Fiber optic,Electronic check,108.9,2809.05
